molecule_chembl_id,smiles,matched_to_active,tanimoto_similarity
CHEMBL24486,CN(C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1ccc(Cc2nnnn2C)cc1,CHEMBL6027140,0.084
CHEMBL23632,CN(C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1ccc(Cc2nnn(C)n2)cc1,CHEMBL6027140,0.084
CHEMBL418072,CN1CCC(NC(=O)CN2C(=O)[C@@H](CC(=O)NCc3cccc4ccccc34)S[C@@H]2c2ccc(Cl)cc2Cl)CC1,CHEMBL6027140,0.139
CHEMBL44259,CN(C)CCCN(C)C(=O)CN1C(=O)[C@@H](CC(=O)NCc2cccc3ccccc23)S[C@@H]1c1ccc(Cl)cc1Cl,CHEMBL6027140,0.112
CHEMBL50216,COc1cccc(NC(=O)NC2N=C(c3ccccc3F)c3cccc(C)c3N(CC(=O)N3CC4CCC(CC4)C3)C2=O)c1,CHEMBL6027140,0.157
CHEMBL297322,COC(=O)c1ccccc1C1c2cc(I)c(N)cc2Oc2cc(N)c(I)cc21,CHEMBL6027140,0.058
CHEMBL50847,COC(=O)c1ccccc1C1c2cc(I)c(N)cc2Oc2c1ccc(N)c2I,CHEMBL6027140,0.063
CHEMBL54081,CC(C)C[C@@H](C(=O)N[C@@H](Cc1ccc(OCc2ccccc2)cc1)C(=O)NC1CCN(Cc2ccccc2)CC1)N(C)C,CHEMBL6027140,0.119
CHEMBL302585,CN(C)c1cccc(C[C@@H]2[C@H](O)[C@@H](O)[C@@H](Cc3cccc(N(C)C)c3)N(Cc3ccccc3)C(=O)N2Cc2ccccc2)c1,CHEMBL6027140,0.1
CHEMBL303151,CN(C)c1ccc(C[C@@H]2[C@H](O)[C@@H](O)[C@@H](Cc3ccc(N(C)C)cc3)N(Cc3ccccc3)C(=O)N2Cc2ccccc2)cc1,CHEMBL6027140,0.091
CHEMBL310371,COc1cc(F)cc(-c2ccc([C@@H](CC(=O)O)NC(=O)[C@@H]3CCCN3S(=O)(=O)c3cc(Cl)cc(Cl)c3)cc2)c1,CHEMBL6027140,0.133
CHEMBL81186,COc1cccc(-c2ccc([C@@H](CC(=O)O)NC(=O)[C@@H]3CCCN3S(=O)(=O)c3cc(Cl)cc(Cl)c3)cc2)c1F,CHEMBL6027140,0.169
CHEMBL78460,COc1c(F)cccc1-c1ccc([C@@H](CC(=O)O)NC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc(Cl)cc(Cl)c2)cc1,CHEMBL6027140,0.16
CHEMBL309383,COc1cc(F)ccc1-c1ccc([C@@H](CC(=O)O)NC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc(Cl)cc(Cl)c2)cc1,CHEMBL6027140,0.133
CHEMBL78352,COc1ccc(F)cc1-c1ccc([C@@H](CC(=O)O)NC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc(Cl)cc(Cl)c2)cc1,CHEMBL6027140,0.132
CHEMBL82191,COc1cccc(F)c1-c1ccc([C@@H](CC(=O)O)NC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc(Cl)cc(Cl)c2)cc1,CHEMBL6027140,0.142
CHEMBL309973,COc1ccc(CN(C)CCc2ccc(NC(=O)c3cccc4c(O)c5cccc([N+](=O)[O-])c5nc34)cc2)cc1OC,CHEMBL6027140,0.097
CHEMBL79124,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cn1cc(C)c2ccc(NC(=O)CC3CCCC3)cc21,CHEMBL6027140,0.11
CHEMBL81535,COc1cc(C(=O)NS(=O)(=O)c2cc(C)ccc2C)ccc1Cn1ccc2ccc(NC(=O)CC3CCCC3)cc21,CHEMBL6027140,0.101
CHEMBL81756,CCC(C(=O)Nc1ccc2ccn(Cc3ccc(C(=O)NS(=O)(=O)c4ccccc4)cc3OC)c2c1)c1ccccc1,CHEMBL6027140,0.062
CHEMBL311292,CN(C[C@@H](CCN1CCC2(CC1)CC(=O)c1ccccc1O2)c1cccc(Cl)c1)S(=O)(=O)c1ccccc1,CHEMBL6027140,0.134
CHEMBL83107,CN(C[C@@H](CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)c1cccc(Cl)c1)S(=O)(=O)c1ccccc1,CHEMBL6027140,0.127
CHEMBL310121,C[C@H](NCCc1cccc(Br)c1)c1cccc(COc2nn3c(C(F)(F)F)nnc3c3ccccc23)n1,CHEMBL6027140,0.143
CHEMBL82168,C=CCN(C(=O)OCc1ccccc1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,CHEMBL6027140,0.107
CHEMBL80043,COC(=O)N(CC1CCCCC1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,CHEMBL6027140,0.139
CHEMBL315631,OC(COc1cccc2ncccc12)CN1CCN(C2c3ccccc3C3C(c4ccccc42)C3(Cl)Cl)CC1,CHEMBL6027140,0.156
CHEMBL84309,CCCN(C(=O)COc1ccccc1)C1CCN(CC[C@@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,CHEMBL6027140,0.12
CHEMBL85086,CCN(C(=O)OCc1ccccc1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,CHEMBL6027140,0.112
CHEMBL85652,C[C@@H](NC(=O)Cc1ccccc1OCc1ccccc1)C(=O)S[C@H](Cc1ccc(-c2ccccc2)cc1)C(=O)O,CHEMBL6027140,0.06
CHEMBL313271,COc1cc2cc(C(=O)CCC3CC[N+](C)(Cc4ccc([N+](=O)[O-])o4)CC3)sc2cc1OC.[Br-],CHEMBL6027140,0.081
CHEMBL86232,CCCCc1nn(Cc2ccc(-c3ccccc3C#N)cc2)c(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CHEMBL6027140,0.102
CHEMBL313266,O=S(=O)(CCc1ccccc1-c1ccc(CSCCc2ccccc2)cc1)NS(=O)(=O)c1cccs1,CHEMBL6027140,0.062
CHEMBL441808,COc1cc2cc(C(=O)CC(O)CCC3CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC.[Br-],CHEMBL6027140,0.102
CHEMBL415082,CC(C)C(NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)C(F)(F)C(=O)CCc1ccccc1,CHEMBL6027140,0.099
CHEMBL314837,OC(CN1CCN(C(c2ccccc2)c2ccccc2)CC1)Cn1cnc2c(-c3ccc4ccccc4c3)ncnc21,CHEMBL6027140,0.116
CHEMBL313289,COc1cccc(CN2C(=O)N(Cc3cccc(OC)c3)[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@H]2Cc2ccccc2)c1,CHEMBL6027140,0.1
CHEMBL312890,COc1ccccc1CN1C(=O)N(Cc2ccccc2OC)[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@H]1Cc1ccccc1,CHEMBL6027140,0.09
CHEMBL89794,COc1ccc(CN2C(=O)N(Cc3ccc(OC)cc3)[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@H]2Cc2ccccc2)cc1,CHEMBL6027140,0.102
CHEMBL405982,CCO/C(O)=C1\C(C)=NC(c2ccccc2)=C(C(=O)OCc2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)C1C#Cc1ccccc1,CHEMBL6027140,0.065
CHEMBL421357,CCCCc1nc(SC(F)F)c(C(=O)O)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)CCC)cc1,CHEMBL6027140,0.115
CHEMBL315121,CCCC1(CCc2ccccc2)OC(=O)C(C(CC)c2cccc(NS(=O)(=O)c3ccc(C#N)cn3)c2)=C(O)O1,CHEMBL6027140,0.076
CHEMBL89167,CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1cccnc1,CHEMBL6027140,0.137
CHEMBL327775,CC1=C(C#N)C(c2ccc([N+](=O)[O-])cc2)C(C(=O)NCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)=C(C)N1,CHEMBL6027140,0.098
CHEMBL310466,COc1ccc(N(C(=O)CN2C(=O)C(Cc3nn(C)c4ccccc34)C(=O)N(c3ccccc3)c3ccccc32)C(C)C)cc1,CHEMBL6027140,0.087
CHEMBL327931,CO/C(O)=C1\C(C)=NC(C)=C(C(=O)NCCCN2CCC(c3ccccc3)CC2)C1c1ccc(Cl)c([N+](=O)[O-])c1,CHEMBL6027140,0.137
CHEMBL315302,CCCCc1nc2ccn(C(C(C)=O)c3ccccc3)c(=O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CHEMBL6027140,0.102
CHEMBL313392,CCCCN1C(=O)C(C)(CCCC)C(=O)N1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)c2ccccc2)cc1,CHEMBL6027140,0.094
CHEMBL315873,CCCCN1C(=O)C2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)NC2CCCCC2)cc1,CHEMBL6027140,0.137
CHEMBL90483,CCCCCN1C(=O)C2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)c2ccccc2)cc1,CHEMBL6027140,0.112
CHEMBL328438,CN(CC(CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)c1ccccc1Cl)S(=O)(=O)c1ccccc1,CHEMBL6027140,0.14
CHEMBL281403,CC(=O)CCCC(=O)NC1N=C(c2ccccc2)c2ccccc2N(CC(=O)NCCc2ccc(Cl)c(Cl)c2)C1=O,CHEMBL5889230,0.09
CHEMBL35642,O=C1N(Cc2ccccc2)[C@H](Cc2ccc3c(c2)CCO3)[C@H](O)[C@@H](O)[C@@H](Cc2ccc3c(c2)CCO3)N1Cc1ccccc1,CHEMBL5889230,0.088
CHEMBL34366,COc1ccccc1-c1ccc(C[C@H](NC(=O)N2CCCN2S(=O)(=O)c2cc(Cl)cc(Cl)c2)C(=O)O)cc1,CHEMBL5889230,0.11
CHEMBL42168,CN(C)CCCNC(=O)CN1C(=O)[C@@H](CC(=O)NCc2cccc3ccccc23)S[C@@H]1c1ccc(Cl)cc1Cl,CHEMBL5889230,0.081
CHEMBL294331,O=Cc1cccc(CN2C(=O)N(Cc3cccc(C=O)c3)[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@H]2Cc2ccccc2)c1,CHEMBL5889230,0.073
CHEMBL75439,Cc1c(-c2ccccc2F)c(=O)n(C[C@H](N)c2ccccc2)c(=O)n1Cc1ccc(F)cc1Cl.O=C(O)C(F)(F)F,CHEMBL5889230,0.086
CHEMBL75347,Cc1c(-c2ccccc2F)c(=O)n(C[C@H](N)c2ccccc2)c(=O)n1Cc1c(F)cccc1Cl.O=C(O)C(F)(F)F,CHEMBL5889230,0.097
CHEMBL78591,COc1ccccc1-c1ccc([C@@H](CC(=O)O)NC(=O)[C@@H]2CCN2S(=O)(=O)c2cc(Cl)cc(Cl)c2)cc1,CHEMBL5889230,0.102
CHEMBL311532,CCN(C(=O)Oc1ccccc1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,CHEMBL5889230,0.098
CHEMBL80023,C=CCN(CC=C)c1nc(N(CC=C)CC=C)nc(N2CCC(NCC(c3ccccc3)c3ccccc3)CC2)n1,CHEMBL5889230,0.117
CHEMBL314398,COc1cc2cc(C(=O)CC(OC)C3CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC.[Br-],CHEMBL5889230,0.08
CHEMBL91113,CCCCN1C(=O)C2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)c2ccccc2)cc1,CHEMBL5889230,0.097
CHEMBL420241,CN(C(=O)CNC(=O)CN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(Cl)cc1C(=O)c1ccccc1Cl,CHEMBL5889230,0.087
CHEMBL329900,CSc1ccccc1-c1ccc(C[C@H](NC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc(Cl)cc(Cl)c2)C(=O)O)cc1,CHEMBL5889230,0.101
CHEMBL93623,COC(=O)N1C(=O)N(C)C(C)=C(C(=O)NCCCN2CCC(c3ccc(F)cc3)CC2)[C@H]1c1ccc(F)c(F)c1,CHEMBL5889230,0.11
CHEMBL316077,COc1ccc(N(C(=O)CN2C(=O)C(Cc3[nH]nc4c3CCCC4)C(=O)N(c3ccccc3)c3ccccc32)C(C)C)cc1,CHEMBL5889230,0.112
CHEMBL330340,COc1ccccc1-c1ccc(C[C@H](NC(=O)[C@]2(C)CCCN2S(=O)(=O)c2cc(Cl)cc(Cl)c2)C(=O)O)cc1,CHEMBL5889230,0.126
CHEMBL92200,C[C@@]1(C(=O)N[C@@H](Cc2ccc(-c3cccc(C#N)c3)cc2)C(=O)O)CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1,CHEMBL5889230,0.1
CHEMBL93790,C[C@@]1(C(=O)N[C@@H](Cc2ccc(-c3ccccc3C#N)cc2)C(=O)O)CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1,CHEMBL5889230,0.108
CHEMBL93057,COc1ccc(N(C(=O)CN2C(=O)C(Cc3cc(C)[nH]n3)C(=O)N(c3ccccc3)c3ccccc32)C(C)C)cc1,CHEMBL5889230,0.091
CHEMBL94247,CCOC(=O)N1CCC(N2CCC(C3(c4ccc(S(=O)(=O)c5ccc(OC)cc5)cc4)SCCS3)CC2)CC1,CHEMBL5889230,0.098
CHEMBL94226,O=S(=O)(c1ccc(N2CCN(c3ccc(Cl)c(Cl)c3)CC2)cc1)N(CCc1ccccc1F)Cc1c[nH]cn1,CHEMBL5889230,0.149
CHEMBL328745,CC(C)C1=CC2CC3(C=O)[C@@H]4CC[C@@H](C)[C@H]4CC2(CO[C@@H]2C[C@H](C)N(Cc4ccc5c(c4)OCO5)C2)C13C(=O)O,CHEMBL5889230,0.098
CHEMBL94109,O=C(/C=C/CN1CCC(N2CCCCC2)CC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL5889230,0.116
CHEMBL315887,CCCCn1cc2c(nc(NC(=O)Nc3ccc(N(CCCl)CCCl)cc3)n3nc(-c4ccco4)nc23)n1,CHEMBL5889230,0.073
CHEMBL91393,O=S(=O)(c1ccc(N2CCN(c3ccccc3Cl)CC2)cc1)N(CCc1ccccc1F)Cc1c[nH]cn1,CHEMBL5889230,0.15
CHEMBL91684,O=S(=O)(c1ccc(N2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1)N(Cc1c[nH]cn1)CC1CCCCC1,CHEMBL5889230,0.186
CHEMBL329893,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(C[C@H]2CN(C(=O)C3CCCC3)C[C@@H]2c2ccccc2)CC1,CHEMBL5889230,0.12
CHEMBL96255,O=C(Nc1ccc(C(=O)N2CC3CS(=O)(=O)CCN3Cc3ccccc32)cc1)c1ccccc1-c1ccccc1,CHEMBL5889230,0.113
CHEMBL96918,O=C(OCC#CCCCC#CCS(=O)(=O)c1ccc2ccccc2c1)c1ccc2c(c1)C(=O)c1ccccc1C2=O,CHEMBL5889230,0.083
CHEMBL415010,CCCCc1ccc(CN2C(=O)CN[C@](c3ccccc3)([C@H](Oc3nc(C)cc(C)n3)C(=O)O)c3ccccc32)cc1,CHEMBL5889230,0.109
CHEMBL328213,COC(=O)CN(CCc1ccccc1)C(=O)[C@](C)(Cc1c[nH]c2ccccc12)NC(=O)OC1[C@H]2C[C@@H]3C[C@@H](C[C@H]1C3)C2,CHEMBL5889230,0.09
CHEMBL96401,COC(=O)CCN(CCc1ccccc1)C(=O)[C@@](C)(Cc1c[nH]c2ccccc12)NC(=O)OC1[C@H]2C[C@@H]3C[C@@H](C[C@H]1C3)C2,CHEMBL5889230,0.09
CHEMBL96248,O=C(CN1CCCCC1)Nc1cc(COC(=O)CN2CCCCC2)cc(Nc2ccnc3cc(Cl)ccc23)c1,CHEMBL5889230,0.096
CHEMBL95729,CS(=O)(=O)c1ccc(/C=C/CCCCOc2ccc(C(=O)c3cccc(C(=O)O)c3)cc2CCC(=O)O)cc1,CHEMBL5889230,0.088
CHEMBL320823,CCOC(=O)CN(CCc1ccccc1)C(=O)C(C)(Cc1c[nH]c2ccccc12)NC(=O)OC1[C@H]2C[C@@H]3C[C@@H](C[C@H]1C3)C2,CHEMBL5889230,0.088
CHEMBL100257,CS(=O)(=O)NCCn1cc(C(=O)c2ccn3c2CS[C@@H]3c2cccnc2)c2ccc(-c3ccc(F)cc3)cc21,CHEMBL5889230,0.109
CHEMBL431282,COc1cc2cc(C(=O)N3C[C@H]4C[C@@]45C3=CC(=O)c3[nH]c(C)c(C(=O)OCc4ccccc4)c35)[nH]c2c(OC)c1OC,CHEMBL5889230,0.125
CHEMBL100747,COc1cc2cc(C(=O)N3C[C@H]4C[C@@]45C3=CC(=O)c3[nH]c(C)c(C(=O)Sc4ccccc4)c35)[nH]c2c(OC)c1OC,CHEMBL5889230,0.119
CHEMBL100185,COc1cc2cc(C(=O)N3C[C@H]4C[C@@]45C3=CC(=O)c3[nH]c(C)c(C4SCCCS4)c35)[nH]c2c(OC)c1OC,CHEMBL5889230,0.121
CHEMBL319586,COc1ccccc1N1CCN(CCCCOc2ccc(C(=O)Nc3ccccc3OCCCC(=O)O)cc2)CC1,CHEMBL5889230,0.096
CHEMBL101888,CS(=O)(=O)N(c1ccc(CCN(CCOc2cccc3ccccc23)Cc2ccccc2)cc1)S(C)(=O)=O,CHEMBL5889230,0.114
CHEMBL100738,O=C([C@@H](Cc1c[nH]cn1)N1C(=O)c2ccccc2C1=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,CHEMBL5889230,0.16
CHEMBL433398,CC(C)(C)OC(=O)N1c2ccccc2C[C@@H]1C(=O)N1[C@@H](C(=O)N2Cc3ccccc3C[C@@H]2C(=O)O)CC[C@H]1c1ccccc1,CHEMBL5889230,0.117
CHEMBL322422,Cn1nnnc1-c1ccc(CCCC2(O)CCN(C[C@H]3CN(CC4CCCCC4)C[C@@H]3c3ccccc3)CC2)cc1,CHEMBL5889230,0.142
CHEMBL103790,C[n+]1n[nH]c(-c2ccc(CCCC3(O)CCN(C[C@H]4CN(CC5CCCCC5)C[C@@H]4c4ccccc4)CC3)cc2)n1,CHEMBL5889230,0.142
CHEMBL322209,O=C(Nc1ccc(Oc2ccccc2)cc1)N1CCN(c2ncnc3ccc(I)cc23)CC1,CHEMBL5889230,0.111
CHEMBL420465,OC1(CCCc2ccc(Cc3nnn[nH]3)cc2)CCN(C[C@H]2CN(CC3CCCCC3)C[C@@H]2c2ccccc2)CC1,CHEMBL5889230,0.143
CHEMBL275471,COc1cc(/C=C/COC(c2ccccc2)(c2ccccc2)C(Oc2nc(C)cc(C)n2)C(=O)O)cc(OC)c1OC,CHEMBL5889230,0.09
CHEMBL103201,COc1cc(CCOC(c2ccccc2)(c2ccccc2)C(Oc2nc(C)cc(C)n2)C(=O)O)cc(OC)c1OC,CHEMBL5889230,0.092
CHEMBL292211,CS(=O)(=O)N1CC2(CCN(C(=O)C(COCc3ccccc3)NCc3ccccc3Cl)CC2)c2ccccc21,CHEMBL4872788,0.084
CHEMBL300896,CS(=O)(=O)N1CC2(CCN(C(=O)C(COCc3ccccc3)NCc3ccc(Cl)cc3)CC2)c2ccccc21,CHEMBL4872788,0.085
CHEMBL300005,CS(=O)(=O)N1CC2(CCN(C(=O)C(COCc3ccccc3)NCc3cccc(Cl)c3)CC2)c2ccccc21,CHEMBL4872788,0.092
CHEMBL301630,CS(=O)(=O)N1CC2(CCN(C(=O)[C@H](COCc3ccccc3Cl)NCc3ccccc3)CC2)c2ccccc21,CHEMBL4872788,0.084
CHEMBL51794,CS(=O)(=O)N1CC2(CCN(C(=O)[C@H](COCc3cccc(Cl)c3)NCc3ccccc3)CC2)c2ccccc21,CHEMBL4872788,0.092
CHEMBL55240,CS(=O)(=O)N1CC2(CCN(C(=O)[C@H](COCc3ccc(Cl)cc3)NCc3ccccc3)CC2)c2ccccc21,CHEMBL4872788,0.085
CHEMBL55691,CS(=O)(=O)N1CCC2(CCN(C(=O)[C@H](COCc3ccc(Cl)c(Cl)c3)NCc3ccccc3)CC2)C1,CHEMBL4872788,0.103
CHEMBL56136,CC(C)C(NC(=O)C1CCCN1C(=O)[C@@H](NC(=O)c1ccc(Oc2ccccc2)cc1)C(C)C)C(=O)C(F)(F)F,CHEMBL4872788,0.108
CHEMBL59377,O=C(Cn1cc(Cc2cncnc2)c(=O)nc1SCc1ccc(F)cc1)N1CCN(c2cccc(Cl)c2)CC1,CHEMBL4872788,0.125
CHEMBL418113,O=C(Cn1cc(Cc2cncnc2)c(=O)nc1SCc1ccc(F)cc1)N1CCN(c2ccc(Cl)cc2)CC1,CHEMBL4872788,0.11
CHEMBL298617,O=C(Cn1cc(Cc2cncnc2)c(=O)nc1SCc1ccc(F)cc1)N1CCN(c2ccccc2Cl)CC1,CHEMBL4872788,0.127
CHEMBL440674,Cn1cc(Cc2cn(CC(=O)N3CCN(c4ccc(Cl)cc4)CC3)c(SCc3ccc(F)cc3)nc2=O)cn1,CHEMBL4872788,0.126
CHEMBL60514,CC(C)Cn1c(=O)n(CC(C)(C)C)c(=O)c2[nH]c(Cc3ccc(Br)cc3)nc21.O=C(O)C(F)(F)F,CHEMBL4872788,0.081
CHEMBL409160,COc1ccc(NS(=O)(=O)c2c(F)c(Br)cc(F)c2Br)cc1N1CCN(C)CC1,CHEMBL4872788,0.113
CHEMBL264821,CC(C)n1cc(C(=O)N2C[C@H](O)CC2C(=O)N[C@H](Cc2ccccc2)C(=O)N(C)Cc2ccccc2)c2ccccc21,CHEMBL4872788,0.102
CHEMBL72708,O=C(O)[C@@H]1[C@@H](CC2CCNCC2)C(=O)N1C(=O)N1CCN(C(=O)CCCCCCc2cccc3ccccc23)CC1,CHEMBL4872788,0.112
CHEMBL311380,Cc1c(-c2ccccc2F)c(=O)n(C[C@H](N)c2ccccc2)c(=O)n1Cc1cccc(F)c1.O=C(O)C(F)(F)F,CHEMBL4872788,0.098
CHEMBL76277,Cc1c(-c2ccccc2F)c(=O)n(C[C@H](N)c2ccccc2)c(=O)n1Cc1ccc(F)cc1.O=C(O)C(F)(F)F,CHEMBL4872788,0.091
CHEMBL74686,Cc1c(-c2ccccc2F)c(=O)n(C[C@H](N)c2ccccc2)c(=O)n1Cc1ccccc1F.O=C(O)C(F)(F)F,CHEMBL4872788,0.092
CHEMBL430618,Cc1c(-c2ccccc2F)c(=O)n(C[C@H](N)c2ccccc2)c(=O)n1C(C)c1ccccc1.O=C(O)C(F)(F)F,CHEMBL4872788,0.093
CHEMBL72913,Cc1c(-c2ccccc2F)c(=O)n(C[C@H](N)c2ccccc2)c(=O)n1CCc1ccccc1.O=C(O)C(F)(F)F,CHEMBL4872788,0.092
CHEMBL75954,Cc1ccccc1Cn1c(C)c(-c2ccccc2F)c(=O)n(C[C@H](N)c2ccccc2)c1=O.O=C(O)C(F)(F)F,CHEMBL4872788,0.091
CHEMBL307208,C[C@H](C(=O)N[C@H]1N=C(c2ccccc2)c2ccccc2N(C)C1=O)[C@H](OCC(N)=O)c1ccc(Cl)c(Cl)c1,CHEMBL4872788,0.092
CHEMBL83373,COC(=O)[C@@H]1C(/C=N/NCC(F)(F)F)=Cc2cc3c(cc2[C@H]1c1cc(OC)c(OC)c(OC)c1)OCO3,CHEMBL4872788,0.087
CHEMBL311599,O=C(Nc1ccc2c(c1)OCO2)[C@H]1C(c2ccc(Cl)cc2)OC2(C(=O)c3ccccc3C2=O)[C@H]1C(=O)[O-].[Na+],CHEMBL4872788,0.072
CHEMBL314571,O=C(Nc1ccc2c(c1)OCO2)[C@H]1[C@@H](c2ccc(Cl)cc2)OC2(C(=O)c3ccccc3C2=O)[C@H]1C(=O)[O-].[Na+],CHEMBL4872788,0.072
CHEMBL313957,O=C(Nc1ccc2c(c1)OCO2)[C@H]1[C@@H](c2ccccc2Cl)OC2(C(=O)c3ccccc3C2=O)[C@H]1C(=O)[O-].[Na+],CHEMBL4872788,0.089
CHEMBL84593,O=C(Nc1ccc2c(c1)OCO2)[C@H]1[C@@H](c2cccc(Cl)c2)OC2(C(=O)c3ccccc3C2=O)[C@H]1C(=O)[O-].[Na+],CHEMBL4872788,0.079
CHEMBL313634,COc1cc2c(cc1OCCCOc1cc3c(cc1OC)C(=O)N1C[C@@H](F)C[C@H]1C=N3)N=C[C@@H]1C[C@H](F)CN1C2=O,CHEMBL4872788,0.148
CHEMBL89628,CC(=O)NC[C@H]1CN(c2ccc(N3CCN(Cc4cc(-c5ccc(Cl)cc5)no4)CC3)c(F)c2)C(=O)O1,CHEMBL4872788,0.115
CHEMBL88924,CCCCN1C(=O)C(C)(C)C(=O)N1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)c2ccccc2)cc1,CHEMBL4872788,0.082
CHEMBL90872,CCCCC(=O)NS(=O)(=O)c1ccccc1-c1ccc(CN2C(=O)C3(CCCC3)C(=O)N2CCCC)cc1,CHEMBL4872788,0.107
CHEMBL91503,O=C(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCN(CCc2ccccc2C(F)(F)F)CC1,CHEMBL4872788,0.108
CHEMBL92225,CCCN1C(=O)C2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)c2ccccc2)cc1,CHEMBL4872788,0.108
CHEMBL90747,CN(CC(CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1ccsc1)S(=O)(=O)c1ccccc1,CHEMBL4872788,0.111
CHEMBL90152,CN(CC(CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)C1CCCCC1)S(=O)(=O)c1ccccc1,CHEMBL4872788,0.132
CHEMBL91403,CC1=C(C(=O)NCCCN2CCC(C#N)(c3ccc(F)cc3C#N)CC2)[C@@H](c2ccc(F)c(F)c2)NC(=O)N1C,CHEMBL4872788,0.105
CHEMBL89958,CN(CC(CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)c1ccccc1)S(=O)(=O)c1ccccc1,CHEMBL4872788,0.1
CHEMBL90151,CCOC(=O)C1CCc2c(sc(NC(=O)c3cc(S(=O)(=O)N(CC)CC)ccc3Cl)c2C#N)C1,CHEMBL4872788,0.082
CHEMBL90198,C[C@@]1(C(=O)N[C@@H](Cc2ccc(-c3ccccn3)cc2)C(=O)O)CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1,CHEMBL4872788,0.119
CHEMBL90291,CN(CC(CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1cccs1)S(=O)(=O)c1ccccc1,CHEMBL4872788,0.094
CHEMBL93843,CN1C=C(C(=O)NCCCN2CCC(C#N)(c3ccc(F)cc3C#N)CC2)[C@@H](c2ccc(F)c(F)c2)N(C)C1=O,CHEMBL4872788,0.097
CHEMBL94107,C[C@@]1(C(=O)N[C@@H](Cc2ccc(-c3cccnc3)cc2)C(=O)O)CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1,CHEMBL4872788,0.12
CHEMBL328873,O=[N+]([O-])c1ccc(S(=O)(=O)n2c(CCc3ccccn3)nc3cc(Cl)c(Cl)cc32)c([N+](=O)[O-])c1,CHEMBL4872788,0.072
CHEMBL328059,CCOC(=O)N1CCC(N2CCC(C3(c4ccc(S(=O)(=O)c5ccc(OC)cc5)cc4)OCCO3)CC2)CC1,CHEMBL4872788,0.099
CHEMBL89966,CCn1cc2c(nc(NC(=O)Nc3ccc(N(CCCl)CCCl)cc3)n3nc(-c4ccco4)nc23)n1,CHEMBL4872788,0.084
